timestamp,equipment,process,electricity_kwh,fuel_type,fuel_quantity,production_volume,operating_hours,shift,temperature,pressure
2026-08-31 12:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,58.39,none,0.0,0.0,1.0,Shift A (Morning),39.3,6.88
2026-08-31 12:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,33.19,none,0.0,0.0,1.0,Shift A (Morning),30.4,0.5
2026-08-31 13:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,37.41,none,0.0,275.7,1.0,Shift A (Morning),121.9,1.0
2026-08-31 13:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,53.81,none,0.0,434.6,1.0,Shift A (Morning),44.8,8.02
2026-08-31 13:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,42.71,none,0.0,349.5,1.0,Shift A (Morning),34.4,179.4
2026-08-31 13:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,27.67,natural_gas,47.43,642.3,1.0,Shift A (Morning),622.1,1.1
2026-08-31 13:00:00,Automated Wheelabrator Blast Room,Surface Preparation,46.45,none,0.0,403.9,1.0,Shift A (Morning),31.9,5.99
2026-08-31 13:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,57.58,none,0.0,0.0,1.0,Shift A (Morning),40.5,6.92
2026-08-31 13:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,33.68,none,0.0,0.0,1.0,Shift A (Morning),29.6,0.49
2026-08-31 14:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,38.44,none,0.0,283.3,1.0,Shift B (Evening),119.3,0.97
2026-08-31 14:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,53.43,none,0.0,431.5,1.0,Shift B (Evening),45.0,8.07
2026-08-31 14:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,45.01,none,0.0,368.2,1.0,Shift B (Evening),35.6,175.66
2026-08-31 14:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,27.04,natural_gas,46.35,627.7,1.0,Shift B (Evening),608.5,1.08
2026-08-31 14:00:00,Automated Wheelabrator Blast Room,Surface Preparation,44.88,none,0.0,390.3,1.0,Shift B (Evening),31.8,5.93
2026-08-31 14:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,59.46,none,0.0,0.0,1.0,Shift B (Evening),40.3,6.91
2026-08-31 14:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.56,none,0.0,0.0,1.0,Shift B (Evening),30.6,0.51
2026-08-31 15:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,38.77,none,0.0,285.7,1.0,Shift B (Evening),121.2,1.02
2026-08-31 15:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,49.96,none,0.0,403.5,1.0,Shift B (Evening),44.6,8.15
2026-08-31 15:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,45.0,none,0.0,368.2,1.0,Shift B (Evening),34.9,178.98
2026-08-31 15:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,28.18,natural_gas,48.31,654.2,1.0,Shift B (Evening),623.9,1.1
2026-08-31 15:00:00,Automated Wheelabrator Blast Room,Surface Preparation,46.05,none,0.0,400.4,1.0,Shift B (Evening),32.3,5.87
2026-08-31 15:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,57.52,none,0.0,0.0,1.0,Shift B (Evening),39.6,7.1
2026-08-31 15:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,33.93,none,0.0,0.0,1.0,Shift B (Evening),30.0,0.51
2026-08-31 16:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,38.78,none,0.0,285.8,1.0,Shift B (Evening),121.1,1.0
2026-08-31 16:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,53.21,none,0.0,429.8,1.0,Shift B (Evening),44.7,7.85
2026-08-31 16:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,44.95,none,0.0,367.8,1.0,Shift B (Evening),35.3,176.86
2026-08-31 16:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,27.89,natural_gas,47.81,647.4,1.0,Shift B (Evening),621.4,1.09
2026-08-31 16:00:00,Automated Wheelabrator Blast Room,Surface Preparation,46.29,none,0.0,402.5,1.0,Shift B (Evening),31.5,6.16
2026-08-31 16:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,55.72,none,0.0,0.0,1.0,Shift B (Evening),40.5,7.14
2026-08-31 16:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,33.56,none,0.0,0.0,1.0,Shift B (Evening),29.9,0.51
2026-08-31 17:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,37.71,none,0.0,277.8,1.0,Shift B (Evening),121.3,1.0
2026-08-31 17:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,51.28,none,0.0,414.2,1.0,Shift B (Evening),44.1,8.14
2026-08-31 17:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,45.49,none,0.0,372.2,1.0,Shift B (Evening),34.5,184.89
2026-08-31 17:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,27.62,natural_gas,47.35,641.2,1.0,Shift B (Evening),623.2,1.11
2026-08-31 17:00:00,Automated Wheelabrator Blast Room,Surface Preparation,46.4,none,0.0,403.5,1.0,Shift B (Evening),32.5,6.17
2026-08-31 17:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,56.63,none,0.0,0.0,1.0,Shift B (Evening),39.8,7.01
2026-08-31 17:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,33.15,none,0.0,0.0,1.0,Shift B (Evening),29.5,0.5
2026-08-31 18:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,37.85,none,0.0,278.9,1.0,Shift B (Evening),121.9,0.98
2026-08-31 18:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,50.35,none,0.0,406.7,1.0,Shift B (Evening),45.1,7.78
2026-08-31 18:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,44.67,none,0.0,365.4,1.0,Shift B (Evening),35.0,176.62
2026-08-31 18:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,27.04,natural_gas,46.35,627.6,1.0,Shift B (Evening),631.5,1.09
2026-08-31 18:00:00,Automated Wheelabrator Blast Room,Surface Preparation,45.02,none,0.0,391.5,1.0,Shift B (Evening),32.2,5.85
2026-08-31 18:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,55.95,none,0.0,0.0,1.0,Shift B (Evening),40.0,6.86
2026-08-31 18:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.98,none,0.0,0.0,1.0,Shift B (Evening),29.9,0.49
2026-08-31 19:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,36.82,none,0.0,271.3,1.0,Shift B (Evening),120.2,1.0
2026-08-31 19:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,50.21,none,0.0,405.5,1.0,Shift B (Evening),45.8,8.18
2026-08-31 19:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,42.7,none,0.0,349.3,1.0,Shift B (Evening),34.6,179.27
2026-08-31 19:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,28.47,natural_gas,48.81,660.9,1.0,Shift B (Evening),619.4,1.11
2026-08-31 19:00:00,Automated Wheelabrator Blast Room,Surface Preparation,47.62,none,0.0,414.1,1.0,Shift B (Evening),32.1,6.0
2026-08-31 19:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,58.86,none,0.0,0.0,1.0,Shift B (Evening),39.6,6.79
2026-08-31 19:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,33.03,none,0.0,0.0,1.0,Shift B (Evening),29.5,0.5
2026-08-31 20:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,38.94,none,0.0,286.9,1.0,Shift B (Evening),120.1,1.02
2026-08-31 20:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,53.58,none,0.0,432.7,1.0,Shift B (Evening),44.9,8.04
2026-08-31 20:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,44.84,none,0.0,366.8,1.0,Shift B (Evening),34.7,184.11
2026-08-31 20:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,27.9,natural_gas,47.83,647.7,1.0,Shift B (Evening),625.0,1.11
2026-08-31 20:00:00,Automated Wheelabrator Blast Room,Surface Preparation,45.25,none,0.0,393.5,1.0,Shift B (Evening),32.1,6.11
2026-08-31 20:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,56.49,none,0.0,0.0,1.0,Shift B (Evening),39.6,7.17
2026-08-31 20:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.63,none,0.0,0.0,1.0,Shift B (Evening),29.9,0.51
2026-08-31 21:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,37.04,none,0.0,272.9,1.0,Shift B (Evening),120.3,0.99
2026-08-31 21:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,53.85,none,0.0,435.0,1.0,Shift B (Evening),44.5,8.18
2026-08-31 21:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,43.2,none,0.0,353.5,1.0,Shift B (Evening),35.2,177.75
2026-08-31 21:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,28.93,natural_gas,49.6,671.6,1.0,Shift B (Evening),624.9,1.11
2026-08-31 21:00:00,Automated Wheelabrator Blast Room,Surface Preparation,44.96,none,0.0,391.0,1.0,Shift B (Evening),32.0,6.18
2026-08-31 21:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,58.25,none,0.0,0.0,1.0,Shift B (Evening),40.8,6.82
2026-08-31 21:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,32.93,none,0.0,0.0,1.0,Shift B (Evening),30.3,0.49
2026-08-31 22:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,37.85,none,0.0,278.9,1.0,Shift C (Night),118.8,1.0
2026-08-31 22:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,51.84,none,0.0,418.7,1.0,Shift C (Night),44.2,8.09
2026-08-31 22:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,44.88,none,0.0,367.2,1.0,Shift C (Night),34.8,182.66
2026-08-31 22:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,28.8,natural_gas,49.37,668.5,1.0,Shift C (Night),617.4,1.07
2026-08-31 22:00:00,Automated Wheelabrator Blast Room,Surface Preparation,44.58,none,0.0,387.7,1.0,Shift C (Night),32.5,5.94
2026-08-31 22:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,59.15,none,0.0,0.0,1.0,Shift C (Night),40.0,6.82
2026-08-31 22:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.13,none,0.0,0.0,1.0,Shift C (Night),29.7,0.51
2026-08-31 23:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,36.91,none,0.0,271.9,1.0,Shift C (Night),121.5,1.02
2026-08-31 23:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,0.84,none,0.0,0.0,0.0,Shift C (Night),28.1,0.0
2026-08-31 23:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,0.74,none,0.0,0.0,0.0,Shift C (Night),29.2,0.0
2026-08-31 23:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,28.08,natural_gas,48.13,651.8,1.0,Shift C (Night),617.3,1.07
2026-08-31 23:00:00,Automated Wheelabrator Blast Room,Surface Preparation,1.67,none,0.0,0.0,0.0,Shift C (Night),30.7,0.0
2026-08-31 23:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,22.61,none,0.0,0.0,0.0,Shift C (Night),32.0,5.95
2026-08-31 23:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,33.61,none,0.0,0.0,1.0,Shift C (Night),29.7,0.49
2026-09-01 00:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,1.55,none,0.0,0.0,0.0,Shift C (Night),28.9,0.0
2026-09-01 00:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,1.58,none,0.0,0.0,0.0,Shift C (Night),31.3,0.0
2026-09-01 00:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,1.74,none,0.0,0.0,0.0,Shift C (Night),30.6,0.0
2026-09-01 00:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,1.6,natural_gas,0.0,0.0,0.0,Shift C (Night),31.6,0.0
2026-09-01 00:00:00,Automated Wheelabrator Blast Room,Surface Preparation,1.15,none,0.0,0.0,0.0,Shift C (Night),29.2,0.0
2026-09-01 00:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,22.21,none,0.0,0.0,0.0,Shift C (Night),32.0,5.95
2026-09-01 00:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,32.65,none,0.0,0.0,1.0,Shift C (Night),30.3,0.51
2026-09-01 01:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,1.9,none,0.0,0.0,0.0,Shift C (Night),29.5,0.0
2026-09-01 01:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,0.93,none,0.0,0.0,0.0,Shift C (Night),28.4,0.0
2026-09-01 01:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,1.19,none,0.0,0.0,0.0,Shift C (Night),32.0,0.0
2026-09-01 01:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,1.07,natural_gas,0.0,0.0,0.0,Shift C (Night),28.8,0.0
2026-09-01 01:00:00,Automated Wheelabrator Blast Room,Surface Preparation,1.54,none,0.0,0.0,0.0,Shift C (Night),28.9,0.0
2026-09-01 01:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,25.53,none,0.0,0.0,0.0,Shift C (Night),32.0,5.95
2026-09-01 01:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.81,none,0.0,0.0,1.0,Shift C (Night),30.4,0.49
2026-09-01 02:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,0.83,none,0.0,0.0,0.0,Shift C (Night),29.7,0.0
2026-09-01 02:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,0.75,none,0.0,0.0,0.0,Shift C (Night),29.3,0.0
2026-09-01 02:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,1.39,none,0.0,0.0,0.0,Shift C (Night),28.8,0.0
2026-09-01 02:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,0.89,natural_gas,0.0,0.0,0.0,Shift C (Night),30.2,0.0
2026-09-01 02:00:00,Automated Wheelabrator Blast Room,Surface Preparation,1.91,none,0.0,0.0,0.0,Shift C (Night),28.5,0.0
2026-09-01 02:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,22.86,none,0.0,0.0,0.0,Shift C (Night),32.0,5.95
2026-09-01 02:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,33.61,none,0.0,0.0,1.0,Shift C (Night),29.6,0.5
2026-09-01 03:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,1.04,none,0.0,0.0,0.0,Shift C (Night),29.6,0.0
2026-09-01 03:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,1.24,none,0.0,0.0,0.0,Shift C (Night),28.3,0.0
2026-09-01 03:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,1.74,none,0.0,0.0,0.0,Shift C (Night),30.6,0.0
2026-09-01 03:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,1.12,natural_gas,0.0,0.0,0.0,Shift C (Night),28.3,0.0
2026-09-01 03:00:00,Automated Wheelabrator Blast Room,Surface Preparation,0.91,none,0.0,0.0,0.0,Shift C (Night),29.2,0.0
2026-09-01 03:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,24.4,none,0.0,0.0,0.0,Shift C (Night),32.0,5.95
2026-09-01 03:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,35.31,none,0.0,0.0,1.0,Shift C (Night),29.5,0.5
2026-09-01 04:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,1.99,none,0.0,0.0,0.0,Shift C (Night),31.4,0.0
2026-09-01 04:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,0.84,none,0.0,0.0,0.0,Shift C (Night),31.8,0.0
2026-09-01 04:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,1.44,none,0.0,0.0,0.0,Shift C (Night),31.9,0.0
2026-09-01 04:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,1.57,natural_gas,0.0,0.0,0.0,Shift C (Night),30.7,0.0
2026-09-01 04:00:00,Automated Wheelabrator Blast Room,Surface Preparation,1.96,none,0.0,0.0,0.0,Shift C (Night),30.8,0.0
2026-09-01 04:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,23.33,none,0.0,0.0,0.0,Shift C (Night),32.0,5.95
2026-09-01 04:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.37,none,0.0,0.0,1.0,Shift C (Night),30.5,0.49
2026-09-01 05:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,1.79,none,0.0,0.0,0.0,Shift C (Night),29.9,0.0
2026-09-01 05:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,1.07,none,0.0,0.0,0.0,Shift C (Night),30.4,0.0
2026-09-01 05:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,1.42,none,0.0,0.0,0.0,Shift C (Night),29.5,0.0
2026-09-01 05:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,1.5,natural_gas,0.0,0.0,0.0,Shift C (Night),28.9,0.0
2026-09-01 05:00:00,Automated Wheelabrator Blast Room,Surface Preparation,1.42,none,0.0,0.0,0.0,Shift C (Night),32.0,0.0
2026-09-01 05:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,22.93,none,0.0,0.0,0.0,Shift C (Night),32.0,5.95
2026-09-01 05:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.32,none,0.0,0.0,1.0,Shift C (Night),30.5,0.49
2026-09-01 06:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,38.72,none,0.0,285.3,1.0,Shift A (Morning),121.2,1.01
2026-09-01 06:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,50.17,none,0.0,405.2,1.0,Shift A (Morning),44.8,7.9
2026-09-01 06:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,42.77,none,0.0,350.0,1.0,Shift A (Morning),34.6,175.01
2026-09-01 06:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,28.95,natural_gas,49.63,672.0,1.0,Shift A (Morning),622.4,1.13
2026-09-01 06:00:00,Automated Wheelabrator Blast Room,Surface Preparation,46.88,none,0.0,407.7,1.0,Shift A (Morning),31.8,5.92
2026-09-01 06:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,58.67,none,0.0,0.0,1.0,Shift A (Morning),40.4,7.01
2026-09-01 06:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,35.3,none,0.0,0.0,1.0,Shift A (Morning),30.2,0.49
2026-09-01 07:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,36.55,none,0.0,269.3,1.0,Shift A (Morning),121.7,0.99
2026-09-01 07:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,50.93,none,0.0,411.3,1.0,Shift A (Morning),45.1,8.2
2026-09-01 07:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,44.58,none,0.0,364.8,1.0,Shift A (Morning),34.6,182.02
2026-09-01 07:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,28.49,natural_gas,48.84,661.4,1.0,Shift A (Morning),622.7,1.09
2026-09-01 07:00:00,Automated Wheelabrator Blast Room,Surface Preparation,45.34,none,0.0,394.3,1.0,Shift A (Morning),31.9,5.82
2026-09-01 07:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,59.72,none,0.0,0.0,1.0,Shift A (Morning),39.3,6.87
2026-09-01 07:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.37,none,0.0,0.0,1.0,Shift A (Morning),29.6,0.49
2026-09-01 08:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,36.76,none,0.0,270.9,1.0,Shift A (Morning),120.4,1.02
2026-09-01 08:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,53.8,none,0.0,434.5,1.0,Shift A (Morning),44.5,7.8
2026-09-01 08:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,44.79,none,0.0,366.5,1.0,Shift A (Morning),34.7,182.39
2026-09-01 08:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,27.43,natural_gas,47.02,636.7,1.0,Shift A (Morning),612.0,1.08
2026-09-01 08:00:00,Automated Wheelabrator Blast Room,Surface Preparation,45.21,none,0.0,393.1,1.0,Shift A (Morning),31.9,6.05
2026-09-01 08:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,56.94,none,0.0,0.0,1.0,Shift A (Morning),40.5,6.82
2026-09-01 08:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,35.29,none,0.0,0.0,1.0,Shift A (Morning),29.9,0.49
2026-09-01 09:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,37.82,none,0.0,278.7,1.0,Shift A (Morning),120.0,1.01
2026-09-01 09:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,53.08,none,0.0,428.7,1.0,Shift A (Morning),45.6,8.14
2026-09-01 09:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,42.31,none,0.0,346.2,1.0,Shift A (Morning),34.8,183.82
2026-09-01 09:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,28.58,natural_gas,48.99,663.5,1.0,Shift A (Morning),630.5,1.11
2026-09-01 09:00:00,Automated Wheelabrator Blast Room,Surface Preparation,44.72,none,0.0,388.9,1.0,Shift A (Morning),32.3,5.91
2026-09-01 09:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,57.83,none,0.0,0.0,1.0,Shift A (Morning),39.9,6.95
2026-09-01 09:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.29,none,0.0,0.0,1.0,Shift A (Morning),29.5,0.49
2026-09-01 10:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,37.91,none,0.0,279.3,1.0,Shift A (Morning),118.3,0.98
2026-09-01 10:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,49.97,none,0.0,403.6,1.0,Shift A (Morning),45.0,8.11
2026-09-01 10:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,43.97,none,0.0,359.8,1.0,Shift A (Morning),35.6,184.76
2026-09-01 10:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,29.05,natural_gas,49.81,674.5,1.0,Shift A (Morning),616.9,1.1
2026-09-01 10:00:00,Automated Wheelabrator Blast Room,Surface Preparation,46.52,none,0.0,404.5,1.0,Shift A (Morning),32.1,5.97
2026-09-01 10:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,55.86,none,0.0,0.0,1.0,Shift A (Morning),40.7,6.95
2026-09-01 10:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.18,none,0.0,0.0,1.0,Shift A (Morning),29.6,0.5
2026-09-01 11:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,37.26,none,0.0,274.5,1.0,Shift A (Morning),122.0,1.01
2026-09-01 11:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,52.04,none,0.0,420.3,1.0,Shift A (Morning),45.0,8.09
2026-09-01 11:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,44.69,none,0.0,365.7,1.0,Shift A (Morning),35.2,184.61
2026-09-01 11:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,28.53,natural_gas,48.9,662.3,1.0,Shift A (Morning),613.6,1.07
2026-09-01 11:00:00,Automated Wheelabrator Blast Room,Surface Preparation,47.15,none,0.0,410.0,1.0,Shift A (Morning),32.2,6.06
2026-09-01 11:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,58.92,none,0.0,0.0,1.0,Shift A (Morning),40.2,6.9
2026-09-01 11:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,33.88,none,0.0,0.0,1.0,Shift A (Morning),30.2,0.49
2026-09-01 12:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,38.31,none,0.0,282.3,1.0,Shift A (Morning),122.2,1.02
2026-09-01 12:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,49.97,none,0.0,403.6,1.0,Shift A (Morning),45.5,8.07
2026-09-01 12:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,45.47,none,0.0,372.0,1.0,Shift A (Morning),34.9,180.93
2026-09-01 12:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,28.9,natural_gas,49.54,670.9,1.0,Shift A (Morning),620.5,1.08
2026-09-01 12:00:00,Automated Wheelabrator Blast Room,Surface Preparation,45.72,none,0.0,397.5,1.0,Shift A (Morning),32.4,5.91
2026-09-01 12:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,57.08,none,0.0,0.0,1.0,Shift A (Morning),40.7,7.07
2026-09-01 12:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,33.68,none,0.0,0.0,1.0,Shift A (Morning),29.8,0.5
2026-09-01 13:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,39.14,none,0.0,288.4,1.0,Shift A (Morning),121.1,0.98
2026-09-01 13:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,52.57,none,0.0,424.6,1.0,Shift A (Morning),45.5,7.93
2026-09-01 13:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,42.74,none,0.0,349.7,1.0,Shift A (Morning),35.3,184.64
2026-09-01 13:00:00,Gas-Fired Post-Weld Heat Treatment Furnace,Annealing & Stress Relief,27.77,natural_gas,47.61,644.7,1.0,Shift A (Morning),615.2,1.13
2026-09-01 13:00:00,Automated Wheelabrator Blast Room,Surface Preparation,47.16,none,0.0,410.1,1.0,Shift A (Morning),31.4,5.85
2026-09-01 13:00:00,Industrial Rotary Screw Air Compressor,Compressed Air Utility,58.91,none,0.0,0.0,1.0,Shift A (Morning),40.0,7.06
2026-09-01 13:00:00,Dust Collector & Fume Extraction Blower,Ventilation & Environmental,34.63,none,0.0,0.0,1.0,Shift A (Morning),29.6,0.5
2026-09-01 14:00:00,Robotic GMAW Heavy Welding Gantry,Welding & Joining,38.62,none,0.0,284.6,1.0,Shift B (Evening),118.6,0.98
2026-09-01 14:00:00,CNC High-Definition Plasma & Laser Table,Cutting & Profiling,53.87,none,0.0,435.1,1.0,Shift B (Evening),44.9,8.15
2026-09-01 14:00:00,Hydraulic Plate Bending Roll (500T),Forming & Rolling,42.89,none,0.0,350.9,1.0,Shift B (Evening),34.4,176.57
